               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.018947,             0.01863,            0.001076,             0.69033,             0.65829,             0.65349,             0.51436,            0.022496,            0.018076,            0.011608,            0.004786,            0.004786,            0.004786
                 160,            0.016862,            0.017134,            0.000949,             0.62738,             0.74103,             0.68463,             0.53408,            0.022165,            0.018264,           0.0096714,            0.004753,            0.004753,            0.004753
                 161,            0.016113,            0.016559,           0.0013796,              0.5314,             0.76888,             0.64175,             0.50462,            0.022571,            0.018613,            0.011916,             0.00472,             0.00472,             0.00472
                 162,            0.016564,            0.015994,           0.0012755,             0.73298,             0.65938,             0.68169,             0.53033,            0.022205,             0.01816,            0.012325,            0.004687,            0.004687,            0.004687
                 163,            0.016536,            0.017592,            0.001174,             0.57994,             0.76763,             0.67908,             0.52473,            0.021997,            0.017861,            0.010525,            0.004654,            0.004654,            0.004654
                 164,            0.016967,            0.018016,           0.0010871,              0.7327,             0.71084,             0.67265,             0.51926,            0.021928,             0.01779,           0.0096371,            0.004621,            0.004621,            0.004621
                 165,            0.017163,            0.017111,           0.0010121,             0.80895,             0.64921,             0.68926,             0.53433,            0.022493,            0.018323,           0.0098023,            0.004588,            0.004588,            0.004588
                 166,            0.017466,            0.018283,            0.001144,             0.67145,             0.67496,             0.66528,             0.52189,             0.02267,             0.01905,            0.010632,            0.004555,            0.004555,            0.004555
                 167,            0.017121,            0.018848,           0.0011303,             0.64458,             0.76868,             0.69813,             0.54396,             0.02277,            0.018541,           0.0092598,            0.004522,            0.004522,            0.004522
                 168,            0.016141,            0.016188,           0.0011126,             0.68097,             0.76378,             0.68691,             0.53189,            0.022672,            0.018379,           0.0089549,            0.004489,            0.004489,            0.004489
                 169,            0.016565,            0.017104,          0.00098919,              0.6456,             0.70396,              0.6608,              0.5189,            0.021991,             0.01815,           0.0091442,            0.004456,            0.004456,            0.004456
                 170,            0.016164,            0.017519,          0.00095537,             0.66821,             0.61649,             0.63302,             0.49299,            0.022722,             0.01857,           0.0099247,            0.004423,            0.004423,            0.004423
                 171,            0.015742,            0.016334,           0.0012329,             0.63345,              0.6385,             0.65134,             0.51049,            0.021873,            0.018568,           0.0098914,             0.00439,             0.00439,             0.00439
                 172,            0.017315,            0.016856,           0.0010924,             0.54385,             0.74172,             0.64148,             0.50002,            0.022497,            0.019114,            0.010311,            0.004357,            0.004357,            0.004357
                 173,            0.015545,            0.015275,           0.0013084,             0.61999,             0.62079,             0.61758,             0.48194,            0.022322,             0.01874,            0.015455,            0.004324,            0.004324,            0.004324
                 174,            0.016366,            0.016807,           0.0012435,             0.54692,             0.74374,              0.6451,             0.50292,            0.022012,            0.018188,            0.014744,            0.004291,            0.004291,            0.004291
                 175,            0.016261,            0.018012,          0.00095706,             0.61071,             0.72172,             0.65644,             0.51138,            0.021921,            0.018339,            0.010727,            0.004258,            0.004258,            0.004258
                 176,            0.016866,            0.015338,           0.0014847,             0.61893,             0.73066,             0.65806,             0.50598,            0.022196,            0.018095,            0.011565,            0.004225,            0.004225,            0.004225
                 177,             0.01632,            0.018143,          0.00080303,             0.71211,             0.68006,             0.67715,             0.52409,            0.022549,            0.018179,            0.010796,            0.004192,            0.004192,            0.004192
                 178,            0.017612,            0.018074,          0.00070036,             0.77309,             0.64957,             0.69068,             0.53497,              0.0224,            0.018857,            0.010003,            0.004159,            0.004159,            0.004159
                 179,            0.015573,            0.016827,           0.0011435,              0.6596,             0.74814,             0.69471,             0.53832,            0.022105,            0.019243,           0.0095481,            0.004126,            0.004126,            0.004126
                 180,            0.016239,              0.0163,           0.0011053,             0.67113,             0.78583,              0.7063,              0.5448,            0.022107,            0.018589,           0.0082909,            0.004093,            0.004093,            0.004093
                 181,            0.016103,            0.018962,           0.0011257,             0.72409,             0.72055,             0.69766,             0.53519,            0.022569,            0.018599,           0.0084384,             0.00406,             0.00406,             0.00406
                 182,            0.016158,            0.018017,          0.00081504,             0.69482,             0.72702,             0.70124,             0.54246,            0.022067,            0.018354,           0.0092438,            0.004027,            0.004027,            0.004027
                 183,            0.015367,            0.015927,           0.0011843,              0.5952,             0.81044,             0.68537,             0.53144,             0.02206,            0.018925,            0.010002,            0.003994,            0.003994,            0.003994
                 184,            0.015458,            0.015857,          0.00084247,             0.57797,             0.82678,             0.68288,             0.52711,            0.021866,            0.019036,           0.0099045,            0.003961,            0.003961,            0.003961
                 185,            0.015759,            0.015401,          0.00076024,             0.75519,             0.66347,             0.67052,               0.527,            0.022161,            0.019297,            0.010233,            0.003928,            0.003928,            0.003928
                 186,            0.016219,            0.016689,           0.0009212,             0.58746,              0.7324,             0.64529,             0.50112,              0.0222,            0.019526,            0.010271,            0.003895,            0.003895,            0.003895
                 187,            0.015786,            0.017466,          0.00088086,             0.62734,             0.65738,             0.63369,             0.49874,            0.022446,             0.01949,            0.010522,            0.003862,            0.003862,            0.003862
                 188,            0.015125,            0.014951,          0.00089426,             0.66968,              0.6123,             0.60844,             0.47767,            0.022543,            0.019726,            0.010381,            0.003829,            0.003829,            0.003829
                 189,            0.015904,            0.017524,          0.00083826,             0.59366,             0.70773,             0.64892,             0.50467,            0.022086,            0.019375,            0.009774,            0.003796,            0.003796,            0.003796
                 190,            0.015657,            0.015993,          0.00077937,             0.58497,             0.72636,             0.64792,             0.50794,            0.022124,            0.019299,           0.0098851,            0.003763,            0.003763,            0.003763
                 191,            0.015103,            0.015421,          0.00095839,             0.71505,             0.62985,              0.6487,             0.51057,            0.022149,             0.01953,            0.012435,             0.00373,             0.00373,             0.00373
                 192,            0.014988,            0.015943,          0.00096283,             0.58932,             0.70216,             0.64065,             0.50252,            0.022307,             0.01931,            0.012174,            0.003697,            0.003697,            0.003697
                 193,            0.015778,            0.017154,          0.00088591,             0.76288,             0.64358,             0.66541,             0.51914,             0.02195,            0.018881,            0.012516,            0.003664,            0.003664,            0.003664
                 194,            0.016203,            0.018151,          0.00084274,             0.66168,             0.69445,             0.67051,             0.51874,            0.022162,            0.019063,            0.013187,            0.003631,            0.003631,            0.003631
                 195,            0.014651,            0.015726,           0.0010735,             0.67142,             0.73881,             0.67476,             0.51746,            0.022424,            0.019033,            0.011312,            0.003598,            0.003598,            0.003598
                 196,            0.015626,            0.016087,          0.00071764,             0.79213,              0.6597,              0.6747,             0.52033,            0.022768,            0.019062,            0.010901,            0.003565,            0.003565,            0.003565
                 197,            0.015007,            0.016288,           0.0008118,             0.61087,             0.76542,             0.67448,             0.51829,            0.022502,            0.019399,            0.010585,            0.003532,            0.003532,            0.003532
                 198,            0.016121,            0.016957,           0.0007996,             0.56486,             0.80288,             0.65761,             0.51071,             0.02238,            0.018965,            0.010088,            0.003499,            0.003499,            0.003499
                 199,            0.014783,            0.015154,          0.00077038,             0.76474,             0.61719,             0.64546,             0.50348,             0.02224,            0.019011,            0.010864,            0.003466,            0.003466,            0.003466
                 200,            0.015593,            0.015901,          0.00087928,             0.68907,             0.67618,             0.66702,             0.51821,             0.02194,             0.01886,            0.011752,            0.003433,            0.003433,            0.003433
                 201,            0.015093,            0.016374,          0.00060753,             0.60692,              0.7681,             0.67218,             0.51828,            0.021936,            0.019011,            0.010921,              0.0034,              0.0034,              0.0034
                 202,            0.015335,            0.016829,           0.0009609,             0.61169,             0.78037,             0.67339,              0.5204,            0.022041,            0.018731,            0.010408,            0.003367,            0.003367,            0.003367
                 203,            0.015152,            0.015486,          0.00070557,             0.69903,             0.62409,             0.63633,             0.49595,            0.021888,            0.018629,            0.010384,            0.003334,            0.003334,            0.003334
                 204,             0.01488,            0.017145,          0.00084913,             0.70556,              0.6254,             0.64132,             0.49788,            0.021837,            0.018557,            0.010741,            0.003301,            0.003301,            0.003301
                 205,            0.015026,            0.015668,          0.00085494,             0.55715,             0.76395,             0.64926,              0.5095,            0.021793,            0.018596,            0.010744,            0.003268,            0.003268,            0.003268
                 206,            0.014548,             0.01591,          0.00084012,             0.58196,              0.7636,             0.65388,             0.51081,             0.02178,            0.018649,            0.010272,            0.003235,            0.003235,            0.003235
                 207,            0.014253,            0.015249,           0.0010086,              0.7251,             0.60929,             0.64018,             0.50168,            0.021807,             0.01882,            0.010223,            0.003202,            0.003202,            0.003202
