               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 110,            0.015183,            0.020692,           0.0011081,             0.82487,             0.83191,             0.85987,             0.76855,            0.015318,            0.026175,           0.0032862,            0.006403,            0.006403,            0.006403
                 111,            0.015243,            0.019796,           0.0013029,             0.80125,             0.82911,             0.84783,             0.75482,             0.01572,            0.027633,           0.0035492,             0.00637,             0.00637,             0.00637
                 112,            0.015483,            0.021405,           0.0011085,             0.83185,             0.76344,             0.82948,             0.74054,            0.015407,            0.027408,           0.0049042,            0.006337,            0.006337,            0.006337
                 113,            0.015355,            0.021047,           0.0011466,             0.77529,             0.81019,             0.81165,             0.72235,            0.015831,            0.027497,           0.0043564,            0.006304,            0.006304,            0.006304
                 114,            0.015737,            0.020763,           0.0012754,              0.7621,             0.81883,             0.81116,             0.72347,            0.015294,             0.02644,           0.0051401,            0.006271,            0.006271,            0.006271
                 115,            0.014898,            0.020724,            0.001204,             0.81263,             0.81112,             0.81614,             0.72658,             0.01559,            0.027524,           0.0048589,            0.006238,            0.006238,            0.006238
                 116,            0.015164,            0.021265,             0.00102,             0.80336,             0.81616,             0.81406,              0.7293,            0.015561,            0.026609,           0.0049541,            0.006205,            0.006205,            0.006205
                 117,            0.015399,            0.021124,           0.0011233,             0.81446,             0.80149,             0.82407,             0.73446,            0.015311,            0.027513,           0.0039993,            0.006172,            0.006172,            0.006172
                 118,            0.015742,            0.021336,           0.0011863,             0.81474,              0.8037,             0.83337,             0.75105,            0.015275,            0.027331,           0.0039669,            0.006139,            0.006139,            0.006139
                 119,             0.01562,            0.020156,           0.0011478,              0.8453,              0.8015,             0.83487,             0.74617,            0.015305,            0.027615,           0.0045392,            0.006106,            0.006106,            0.006106
                 120,            0.014989,             0.02063,           0.0012043,             0.83943,             0.78005,             0.82704,             0.74023,            0.016189,             0.02974,           0.0046028,            0.006073,            0.006073,            0.006073
                 121,            0.015143,            0.019797,           0.0010555,             0.77996,             0.79708,             0.81769,             0.73682,             0.01631,            0.032073,           0.0039342,             0.00604,             0.00604,             0.00604
                 122,             0.01497,            0.020085,           0.0010266,             0.80711,              0.8172,             0.83222,             0.74491,            0.016219,            0.031491,           0.0030437,            0.006007,            0.006007,            0.006007
                 123,            0.014935,            0.019948,           0.0010768,             0.74778,             0.76997,             0.80457,             0.72028,             0.01597,            0.029086,           0.0039052,            0.005974,            0.005974,            0.005974
                 124,             0.01538,            0.019933,           0.0010423,             0.81729,             0.79437,             0.81341,             0.71882,            0.015491,            0.028229,           0.0042051,            0.005941,            0.005941,            0.005941
                 125,            0.014645,            0.020189,           0.0010058,              0.8033,             0.79941,              0.8025,             0.71191,            0.015471,             0.03034,           0.0038036,            0.005908,            0.005908,            0.005908
                 126,            0.014511,            0.020098,          0.00088832,             0.79294,             0.80306,             0.82009,             0.73151,            0.015289,            0.028669,           0.0044127,            0.005875,            0.005875,            0.005875
                 127,            0.014797,            0.020375,            0.001114,             0.82562,               0.805,             0.81667,             0.72468,            0.015939,            0.028343,           0.0044962,            0.005842,            0.005842,            0.005842
                 128,            0.015299,            0.020954,          0.00093918,             0.76555,             0.83614,             0.80887,             0.72646,            0.015554,            0.027555,           0.0042645,            0.005809,            0.005809,            0.005809
                 129,              0.0147,            0.020437,           0.0010232,             0.81355,             0.80083,             0.83941,             0.75233,            0.015375,            0.027979,           0.0035596,            0.005776,            0.005776,            0.005776
                 130,            0.014627,            0.019893,           0.0010655,             0.78665,              0.8237,             0.83268,             0.74583,            0.015529,            0.028616,           0.0034464,            0.005743,            0.005743,            0.005743
                 131,            0.014475,            0.020014,            0.001016,             0.79939,               0.788,             0.81312,             0.72829,             0.01555,            0.029137,           0.0045894,             0.00571,             0.00571,             0.00571
                 132,            0.014238,            0.019466,           0.0010292,             0.78744,             0.81997,             0.80223,             0.72075,            0.016158,            0.029548,           0.0030204,            0.005677,            0.005677,            0.005677
                 133,            0.015103,            0.020382,           0.0010083,             0.82291,             0.76851,             0.81465,              0.7351,            0.015558,            0.027432,           0.0043245,            0.005644,            0.005644,            0.005644
                 134,            0.014327,            0.019073,          0.00086973,              0.8057,             0.78274,             0.82782,             0.74666,            0.015452,            0.026431,           0.0041327,            0.005611,            0.005611,            0.005611
                 135,             0.01384,             0.01883,          0.00093976,             0.79219,             0.79961,             0.84179,              0.7578,            0.015488,            0.027689,           0.0029397,            0.005578,            0.005578,            0.005578
                 136,            0.014341,            0.019313,           0.0011123,              0.8302,             0.75266,             0.82638,             0.74098,            0.015531,             0.02809,           0.0038077,            0.005545,            0.005545,            0.005545
                 137,            0.014605,            0.019988,          0.00083185,             0.78332,             0.81041,             0.82262,             0.73562,            0.015636,            0.029072,           0.0043642,            0.005512,            0.005512,            0.005512
